File Name,Date Modified,Date Created,Date Last Opened,Kind,Size,Files,Path,Parent Folder,Location
index.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,337 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/index.d.ts,v2,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2
index.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,454 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/index.js,v2,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2
server.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,565 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/server.d.ts,v2,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2
server.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/server.js,v2,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2
gen,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,8 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen,v2,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
client.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,723 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client.gen.d.ts,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
client.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,206 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client.gen.js,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
sdk.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,85 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/sdk.gen.d.ts,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
sdk.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,112 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/sdk.gen.js,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
types.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,220 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/types.gen.d.ts,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
types.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,65 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/types.gen.js,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen
client,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,8 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
client.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,118 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/client.gen.d.ts,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
client.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/client.gen.js,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
index.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,675 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/index.d.ts,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
index.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,422 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/index.js,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
types.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/types.gen.d.ts,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
types.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,65 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/types.gen.js,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
utils.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,2 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/utils.gen.d.ts,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
utils.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,7 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client/utils.gen.js,client,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/client
core,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,16 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core,gen,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
auth.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,546 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/auth.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
auth.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,411 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/auth.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
bodySerializer.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/bodySerializer.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
bodySerializer.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,2 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/bodySerializer.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
params.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/params.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
params.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/params.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
pathSerializer.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/pathSerializer.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
pathSerializer.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,4 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/pathSerializer.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
queryKeySerializer.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,705 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/queryKeySerializer.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
queryKeySerializer.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/queryKeySerializer.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
serverSentEvents.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/serverSentEvents.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
serverSentEvents.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/serverSentEvents.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
types.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/types.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
types.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,65 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/types.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
utils.gen.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,718 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/utils.gen.d.ts,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
utils.gen.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core/utils.gen.js,core,/Users/pq/aikagan-web/.opencode/node_modules/@opencode-ai/sdk/dist/v2/gen/core
@standard-schema,2026-09-06 17:28:03 +0000,2026-09-06 17:28:03 +0000,,Folder,1 byte,0,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema,node_modules,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema
spec,2026-09-06 17:28:04 +0000,2026-09-06 17:28:03 +0000,,Folder,4 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec,@standard-schema,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec
LICENSE,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Text,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/LICENSE,spec,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec
README.md,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Markdown Text,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/README.md,spec,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec
package.json,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Json,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/package.json,spec,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec
dist,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,4 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist,spec,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist
index.cjs,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Source Code Document,754 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist/index.cjs,dist,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist
index.d.cts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist/index.d.cts,dist,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist
index.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,6 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist/index.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist
index.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,Zero KB,1,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist/index.js,dist,/Users/pq/aikagan-web/.opencode/node_modules/@standard-schema/spec/dist
cross-spawn,2026-09-06 17:28:04 +0000,2026-09-06 17:28:03 +0000,,Folder,5 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn,node_modules,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn
LICENSE,2026-09-06 17:28:04 +0000,2026-09-06 17:28:03 +0000,,Text,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/LICENSE,cross-spawn,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn
README.md,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Markdown Text,4 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/README.md,cross-spawn,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn
index.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/index.js,cross-spawn,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn
package.json,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Json,2 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/package.json,cross-spawn,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn
lib,2026-09-06 17:28:04 +0000,2026-09-06 17:28:03 +0000,,Folder,3 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib,cross-spawn,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib
enoent.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/enoent.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib
parse.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/parse.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib
util,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,3 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util,lib,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util
escape.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util/escape.js,util,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util
readShebang.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,549 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util/readShebang.js,util,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util
resolveCommand.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,2 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util/resolveCommand.js,util,/Users/pq/aikagan-web/.opencode/node_modules/cross-spawn/lib/util
detect-libc,2026-09-06 17:28:04 +0000,2026-09-06 17:28:03 +0000,,Folder,5 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc,node_modules,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc
LICENSE,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Text,11 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/LICENSE,detect-libc,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc
README.md,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Markdown Text,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/README.md,detect-libc,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc
index.d.ts,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Mpeg-2 Transport Stream,436 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/index.d.ts,detect-libc,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc
package.json,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Json,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/package.json,detect-libc,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc
lib,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Folder,4 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib,detect-libc,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib
detect-libc.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib/detect-libc.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib
elf.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,982 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib/elf.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib
filesystem.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib/filesystem.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib
process.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,569 bytes,1,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib/process.js,lib,/Users/pq/aikagan-web/.opencode/node_modules/detect-libc/lib
effect,2026-09-06 17:28:07 +0000,2026-09-06 17:28:03 +0000,,Folder,5 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect,node_modules,/Users/pq/aikagan-web/.opencode/node_modules/effect
LICENSE,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Text,1 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/LICENSE,effect,/Users/pq/aikagan-web/.opencode/node_modules/effect
README.md,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Markdown Text,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/README.md,effect,/Users/pq/aikagan-web/.opencode/node_modules/effect
package.json,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,Json,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/package.json,effect,/Users/pq/aikagan-web/.opencode/node_modules/effect
dist,2026-09-06 17:28:08 +0000,2026-09-06 17:28:04 +0000,,Folder,551 bytes,0,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist,effect,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Array.d.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,272 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Array.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Array.d.ts.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,60 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Array.d.ts.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Array.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,108 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Array.js,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Array.js.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,37 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Array.js.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigDecimal.d.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,83 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigDecimal.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigDecimal.d.ts.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,9 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigDecimal.d.ts.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigDecimal.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,50 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigDecimal.js,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigDecimal.js.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,22 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigDecimal.js.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigInt.d.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,48 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigInt.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigInt.d.ts.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,7 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigInt.d.ts.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigInt.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,26 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigInt.js,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
BigInt.js.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,7 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/BigInt.js.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Boolean.d.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,24 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Boolean.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Boolean.d.ts.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Boolean.d.ts.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Boolean.js,2026-09-06 17:28:04 +0000,2026-09-06 17:28:04 +0000,,Javascript,13 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Boolean.js,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Boolean.js.map,2026-09-06 17:28:05 +0000,2026-09-06 17:28:05 +0000,,,3 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Boolean.js.map,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
Brand.d.ts,2026-09-06 17:28:07 +0000,2026-09-06 17:28:07 +0000,,Mpeg-2 Transport Stream,8 KB,1,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist/Brand.d.ts,dist,/Users/pq/aikagan-web/.opencode/node_modules/effect/dist
